DATE,Site Name,Site #,Duplicate site? (Y/N),JD,CJD,MO,DAY,YR,TIME,Q (cfs),Staff Gage (ft),TEMP (?C),COND (microS/cm),DO (mg/L),PH,PSAT (%),TP (microg/L),PO4 (microg/L),NH4 (microg/L),NO2 (microg/L),NO3+NO2 (microg/L),TN (microg/L),SiO2 (microg/L),TSS (mg/L),Turbidity (NTU),Notes
08-Feb-11,Sprague R @ Power Plant,SR0090,NA,39,qsssss,2,8,2011,1220,488.87,2.14,3.55,106,11.87,7.92,89.5,53,34,3,1,27,241,32900,6.2,10.2,NA
08-Feb-11,SF Sprague @ Ivory Pine,SR0150,NA,39,3689,2,8,2011,1300,64.23,0.8,1.19,94,12.77,7.66,90.3,NA,NA,NA,2,NA,NA,35700,11.8,9.9,NA
22-Feb-11,NF Sprague @ 3411 Rd,SR0040,NA,53,3703,2,22,2011,1315,56.84,0.85,2.84,57,12.08,7.77,89.4,55,38,7,1,17,104,29100,1.5,1.9,NA
22-Feb-11,SF Sprague @ Picnic Area,SR0050,NA,53,3703,2,22,2011,1050,30.8,0.64,0.27,83,13.01,7.73,89.6,38,22,12,1,10,121,36400,1.5,3.4,NA
22-Feb-11,Sycan R @ Drews Rd,SR0070,NA,53,3703,2,22,2011,1355,86.82,1.86,4.07,95,12.15,7.66,92.8,44,16,10,1,19,400,24200,5.1,5.6,NA
22-Feb-11,N. Fork Sprague R @ Ivory Pine,SR0140,NA,53,3703,2,22,2011,1000,68.97,1.56,1.05,71,12.63,7.53,89,53,36,6,1,18,109,32200,NA,NA,NA
23-Feb-11,Sprague R @ Godowa Rd,SR0060,NA,54,3704,2,23,2011,1230,247.98,1.66,5.42,96,11.41,8.1,90.4,58,41,9,1,40,154,32500,6.1,5.2,NA
23-Feb-11,Sprague R @ Lone Pine,SR0080,NA,54,3704,2,23,2011,925,416.13,1.93,2.13,116,11.85,7.74,86,58,34,3,1,17,244,32100,8.4,7.5,NA
23-Feb-11,Sprague R @ Power Plant,SR0090,NA,54,3704,2,23,2011,1340,403.32,1.98,3,115,12.21,8.06,90.8,60,37,3,1,12,238,31800,5.7,6.5,NA
23-Feb-11,SF Sprague @ Ivory Pine,SR0150,NA,54,3704,2,23,2011,1115,59.42,0.66,1.14,101,12.69,7.66,89.6,53,20,3,1,10,287,33200,23.9,12.3,NA
07-Mar-11,NF Sprague @ 3411 Rd,SR0040,NA,66,3716,3,7,2011,1400,64.39,0.98,3.86,59,11.77,7.74,89.5,46,39,3,1,4,126,32100,2,2.9,NA
07-Mar-11,SF Sprague @ Picnic Area,SR0050,NA,66,3716,3,7,2011,1120,75.38,1.04,2.93,69,12.17,7.65,90.2,80,28,9,1,4,458,31900,6.7,39,NA
07-Mar-11,Sycan R @ Drews Rd,SR0070,NA,66,3716,3,7,2011,1330,254.14,3.44,3.35,78,12.32,7.63,92.5,50,13,3,1,4,494,23100,21.2,14.4,NA
07-Mar-11,N. Fork Sprague R @ Ivory Pine,SR0140,NA,66,3716,3,7,2011,955,147.88,2.26,3.36,72,11.43,7.36,85.7,87,41,3,1,16,352,31400,21.5,24.6,NA
08-Mar-11,Sprague R @ Godowa Rd,SR0060,NA,67,3717,3,8,2011,1035,665.91,3.89,5.22,93,10.17,7.45,80.1,119,42,3,1,NA,NA,30500,NA,NA,NA
08-Mar-11,Sprague R @ Lone Pine,SR0080,NA,67,3717,3,8,2011,930,1161.13,4.15,4.11,112,10.42,7.46,79.8,137,46,16,2,29,800,28200,62.8,62.5,NA
08-Mar-11,Sprague R @ Power Plant,SR0090,NA,67,3717,3,8,2011,1320,1008.42,2.96,6.94,124,10.31,7.68,84.8,124,53,12,1,28,674,29700,53.5,46.4,NA
08-Mar-11,SF Sprague @ Ivory Pine,SR0150,NA,67,3717,3,8,2011,1400,225.33,2.38,3.66,87,11.66,7.52,88.2,95,32,8,1,13,570,28600,28.1,49.3,NA
09-Mar-11,Sycan R @ Drews Rd,SR0070,NA,68,3718,3,9,2011,950,399.31,3.97,2.55,62,12.36,7.4,90.7,66,10,3,1,4,632,20800,NA,23.4,NA
09-Mar-11,Sprague R @ Lone Pine,SR0080,NA,68,3718,3,9,2011,1300,1221.66,4.38,5.88,108,10.23,7.49,81.9,119,43,11,1,27,700,26600,41.3,49.8,NA
10-Mar-11,Sprague R @ Power Plant,SR0090,NA,69,3719,3,10,2011,1010,1261.91,3.2,5.54,106,10.29,7.57,81.7,122,43,17,1,30,711,25500,44.2,52,NA
14-Mar-11,Sprague R @ Power Plant,SR0090,NA,73,3723,3,14,2011,950,1319.46,3.55,3.86,93,10.84,7.55,82.4,104,37,15,1,24,600,26400,38.4,38.4,NA
17-Mar-11,NF Sprague @ 3411 Rd,SR0040,NA,76,3726,3,17,2011,1100,72.95,1.04,2.44,59,NA,7.76,117.5,50,37,12,1,16,112,31700,NA,3.5,NA
17-Mar-11,Sycan R @ Drews Rd,SR0070,NA,76,3726,3,17,2011,1345,687.88,5.33,1.89,48,NA,7.5,118.4,60,12,10,1,9,556,20500,23.7,24.7,NA
21-Mar-11,NF Sprague @ 3411 Rd,SR0040,NA,80,3730,3,21,2011,1140,71.03,1.06,3.36,59,11.81,7.67,88.6,50,35,8,1,13,110,31700,1.9,3.2,NA
21-Mar-11,SF Sprague @ Picnic Area,SR0050,NA,80,3730,3,21,2011,1010,79.39,1.1,2.72,80,11.98,7.61,88.4,45,18,6,1,8,219,36100,3.9,13.3,NA
21-Mar-11,N. Fork Sprague R @ Ivory Pine,SR0140,NA,80,3730,3,21,2011,1320,167.8,2.5,4.02,76,11.54,7.55,88.1,70,36,10,1,20,246,35300,15.6,12.2,NA
22-Mar-11,Sprague R @ Lone Pine,SR0080,NA,81,3731,3,22,2011,1325,1316.53,4.8,5.73,115,10.28,7.54,82,86,34,3,1,29,506,28300,21.1,21.6,NA
22-Mar-11,Sprague R @ Power Plant,SR0090,NA,81,3731,3,22,2011,850,1541.68,3.78,4.55,120,10.56,7.49,81.8,92,42,6,1,34,539,31400,23.4,23.5,NA
23-Mar-11,Sprague R @ Godowa Rd,SR0060,NA,82,3732,3,23,2011,1300,526.03,3.3,6.21,98,10.42,7.7,84.2,65,31,3,1,35,289,35600,16.8,14.2,NA
23-Mar-11,Sycan R @ Drews Rd,SR0070,NA,82,3732,3,23,2011,1505,325.84,3.64,4.07,64,11.69,7.56,89.3,49,9,3,1,14,533,23500,13.2,16,NA
23-Mar-11,SF Sprague @ Ivory Pine,SR0150,NA,82,3732,3,23,2011,1025,208.23,2.24,3.14,98,11.31,7.5,84.4,53,18,3,1,12,314,33400,9.6,17,NA
01-Apr-11,Sprague R @ Godowa Rd,SR0060,NA,91,3741,4,1,2011,1110,915.86,4.8,10.1,92,8.96,7.46,79.6,77,35,3,1,21,368,33300,19.3,18.6,NA
01-Apr-11,Sycan R @ Drews Rd,SR0070,NA,91,3741,4,1,2011,1300,1021.4,6.3,6.9,43,11.09,7.36,91.1,87,14,NA,1,10,725,20500,44.5,23.5,NA
04-Apr-11,Sprague R @ Lone Pine,SR0080,NA,94,3744,4,4,2011,1215,1879.79,5.98,8.91,85,8.86,7.38,76.5,82,29,3,1,9,558,29400,NA,18,NA
04-Apr-11,Sprague R @ Power Plant,SR0090,NA,94,3744,4,4,2011,935,1708.38,3.94,8.54,83,9.18,7.38,78.6,99,37,6,1,12,512,28300,21.4,24,NA
05-Apr-11,SF Sprague @ Picnic Area,SR0050,NA,95,3745,4,5,2011,1000,216.91,1.76,5.18,74,11.43,7.68,89.8,66,19,3,1,8,310,37700,23.2,17.5,NA
05-Apr-11,Sprague R @ Power Plant,SR0090,NA,95,3745,4,5,2011,1344,1737.85,4,10.2,87,9.07,7.45,80.8,81,32,3,NA,8,471,30200,21.4,18.2,NA
06-Apr-11,NF Sprague @ 3411 Rd,SR0040,NA,96,3746,4,6,2011,1200,149.92,1.47,3.15,52,9.7,7.64,72.4,54,26,3,1,15,169,30200,9.3,6.5,NA
06-Apr-11,SF Sprague @ Picnic Area,SR0050,NA,96,3746,4,6,2011,945,245.14,1.9,2.66,71,9.86,7.63,72.6,63,21,6,1,15,307,36300,20.4,16.5,NA
06-Apr-11,N. Fork Sprague R @ Ivory Pine,SR0140,NA,96,3746,4,6,2011,1415,339.43,3.7,4.36,62,9.41,7.52,72.5,88,30,3,1,22,272,33500,40.4,20.7,NA
07-Apr-11,Sprague R @ Godowa Rd,SR0060,NA,97,3747,4,7,2011,1220,962.43,4.64,5.43,81,10.45,7.56,82.8,68,33,3,1,18,313,33800,15,15.9,NA
07-Apr-11,SF Sprague @ Ivory Pine,SR0150,NA,97,3747,4,7,2011,940,429.99,3.84,3.39,86,11.2,7.5,84.1,62,23,3,1,12,332,34100,15.3,14.9,NA
19-Apr-11,NF Sprague @ 3411 Rd,SR0040,NA,109,3759,4,19,2011,1215,340.79,2.2,3.17,47,12.24,7.61,91.4,53,25,3,1,37,186,28500,8.7,6.7,NA
19-Apr-11,SF Sprague @ Picnic Area,SR0050,NA,109,3759,4,19,2011,945,453.75,2.78,2.1,66,12.33,7.63,89.4,70,24,3,1,31,288,36400,27.6,18.7,NA
19-Apr-11,SF Sprague @ Ivory Pine,SR0150,NA,109,3759,4,19,2011,1455,790.33,5.82,9.24,83,10.17,7.4,89.2,86,31,3,1,24,426,34200,38.4,24.9,NA
20-Apr-11,Sprague R @ Godowa Rd,SR0060,NA,110,3760,4,20,2011,1345,1592.52,5.2,7.69,76,8.69,7.24,72.8,83,44,6,1,19,371,34500,16,17.3,NA
20-Apr-11,Sycan R @ Drews Rd,SR0070,NA,110,3760,4,20,2011,1125,617.95,5.14,7.21,62,10.52,7.57,87.1,43,12,3,1,4,419,31800,9.5,7.7,NA
20-Apr-11,N. Fork Sprague R @ Ivory Pine,SR0140,NA,110,3760,4,20,2011,930,538.4,5.1,3.68,56,11.44,7.31,86.5,85,26,11,1,39,296,32400,42,18.9,NA
21-Apr-11,Sprague R @ Lone Pine,SR0080,NA,111,3761,4,21,2011,1005,2176.1,6.45,7.26,80,8.49,7.2,70.4,94,51,11,1,8,477,32200,21.5,17.4,NA
21-Apr-11,Sprague R @ Power Plant,SR0090,NA,111,3761,4,21,2011,1255,1871.88,3.94,9.17,81,9.08,7.4,78.9,89,46,8,1,4,505,32500,20.4,18.7,NA
25-Apr-11,Sprague R @ Power Plant,SR0090,NA,115,3765,4,25,2011,902,2200.5,4.57,9.5,86,8.6,7.3,75.3,79,37,NA,1,9,449,31100,17.6,13.8,NA
03-May-11,Sprague R @ Lone Pine,SR0080,NA,125,3775,5,3,2011,1210,1469.47,5.22,11.11,89,9.08,7.46,82.5,59,25,11,1,4,449,33200,10.5,6.4,NA
03-May-11,Sprague R @ Power Plant,SR0090,NA,125,3775,5,3,2011,850,1738.42,3.8,10.34,90,9.16,7.4,81.8,64,30,8,1,4,331,33400,11,8.6,NA
04-May-11,Sprague R @ Godowa Rd,SR0060,NA,126,3776,5,4,2011,1140,952.14,4.6,10.24,76,10.14,7.68,90.2,58,23,3,1,4,265,30400,9.8,6.6,NA
04-May-11,Sycan R @ Drews Rd,SR0070,NA,126,3776,5,4,2011,1305,411.43,4.3,11.15,68,10.32,7.64,93.9,46,7,3,1,4,466,30800,NA,NA,NA
04-May-11,N. Fork Sprague R @ Ivory Pine,SR0140,NA,126,3776,5,4,2011,945,449.57,4.6,4.66,54,11.53,7.3,89.5,67,20,3,1,11,216,28600,22.2,9.8,NA
05-May-11,NF Sprague @ 3411 Rd,SR0040,NA,127,3777,5,5,2011,1201,302.54,2.3,4.55,42,11.45,7.63,88.6,63,17,3,1,13,168,25000,10.8,5,NA
05-May-11,SF Sprague @ Picnic Area,SR0050,NA,127,3777,5,5,2011,920,369.98,2.4,4.27,62,11.42,7.62,87.8,42,14,3,1,11,190,32600,19.3,8.5,NA
05-May-11,SF Sprague @ Ivory Pine,SR0150,NA,127,3777,5,5,2011,1337,446.3,4.38,9.34,73,10.47,7.65,91.3,53,15,3,1,9,242,33000,19.7,13,NA
11-May-11,Sprague R @ Godowa Rd,SR0060,NA,131,3781,5,11,2011,1028,1180.44,5.02,10.63,68,9.25,7.33,83.1,49,24,3,1,4,244,32000,6.2,5,NA
11-May-11,Sycan R @ Drews Rd,SR0070,NA,131,3781,5,11,2011,1210,629.05,5.24,12.1,61,9.57,7.62,89,28,11,3,1,11,457,30300,5.1,4.4,NA
11-May-11,Sprague R @ Lone Pine,SR0080,NA,131,3781,5,11,2011,1410,1890.55,6.06,13.17,73,8.52,7.36,81.2,64,29,3,1,4,378,30500,10.9,7.1,NA
16-May-11,NF Sprague @ 3411 Rd,SR0040,NA,136,3786,5,16,2011,1000,494.64,2.2,2.62,38,12.21,7.39,89.8,36,21,8,1,18,133,25000,7.8,NA,NA
16-May-11,Sprague R @ Godowa Rd,SR0060,NA,136,3786,5,16,2011,1300,1449.17,5.3,7.34,60,10.32,7.4,85.8,49,28,7,1,9,171,29100,5.7,5.9,NA
16-May-11,Sycan R @ Drews Rd,SR0070,NA,136,3786,5,16,2011,1440,776.06,5.8,9.74,58,10.11,7.65,89,37,12,6,1,4,485,28600,8.6,4.9,NA
18-May-11,Sycan R @ Drews Rd,SR0070,NA,138,3788,5,18,2011,1155,850.87,6.02,9.17,56,10.23,7.57,88.9,50,11,3,1,4,415,26700,7.5,4.3,NA
18-May-11,Sprague R @ Lone Pine,SR0080,NA,138,3788,5,18,2011,1400,2159.43,6.66,9.8,68,9.06,7.3,79.9,70,30,3,1,4,364,29800,8.3,7,NA
18-May-11,N. Fork Sprague R @ Ivory Pine,SR0140,NA,138,3788,5,18,2011,940,538.03,5.1,4.72,50,11.31,7.34,87.9,53,21,3,1,11,171,28300,15.7,6.4,NA
19-May-11,SF Sprague @ Picnic Area,SR0050,NA,139,3789,5,19,2011,945,338.5,2.3,4.73,63,11.25,7.7,87.5,39,15,3,1,8,156,32300,10.6,5.2,NA
19-May-11,Sprague R @ Power Plant,SR0090,NA,139,3789,5,19,2011,1440,1913.57,4.35,11.52,70,8.94,7.42,82.1,65,45,40,1,4,289,30100,10.8,7.1,NA
19-May-11,SF Sprague @ Ivory Pine,SR0150,NA,139,3789,5,19,2011,1207,467.7,4.42,7.69,77,10.66,7.66,89.3,35,16,8,1,10,196,33400,10.6,6.6,NA
31-May-11,NF Sprague @ 3411 Rd,SR0040,NA,151,3801,5,31,2011,1157,259.6,2.05,4.81,43,11.49,7.63,89.5,53,20,3,1,8,81,25900,4.3,2.3,NA
31-May-11,SF Sprague @ Picnic Area,SR0050,NA,151,3801,5,31,2011,925,247.64,2,5.05,63,11.4,7.6,89.4,48,16,3,1,4,109,32500,8,3.8,NA
31-May-11,N. Fork Sprague R @ Ivory Pine,SR0140,NA,151,3801,5,31,2011,1350,372.83,4.05,7.64,52,10.96,7.51,91.7,55,21,15,1,4,150,28400,12.7,4.3,NA
01-Jun-11,Sprague R @ Godowa Rd,SR0060,NA,152,3802,6,1,2011,1207,847.48,4.62,9.4,71,10.3,7.83,90,55,26,13,1,4,193,32500,9.2,4.1,NA
01-Jun-11,Sprague R @ Lone Pine,SR0080,NA,152,3802,6,1,2011,1510,1557.83,5.6,11.71,72,9.43,7.59,86.9,70,25,6,1,4,328,31500,6.3,5,NA
01-Jun-11,SF Sprague @ Ivory Pine,SR0150,NA,152,3802,6,1,2011,903,292.62,3.2,7.02,68,10.64,7.69,87.7,48,15,6,1,4,146,33600,10.7,5.5,NA
14-Jun-11,NF Sprague @ 3411 Rd,SR0040,NA,165,3815,6,14,2011,1210,374.5,2.5,7.34,39,10.88,7.64,90.5,38,20,3,1,12,127,23800,5,2,NA
14-Jun-11,SF Sprague @ Picnic Area,SR0050,NA,165,3815,6,14,2011,930,305.75,2.2,6.65,55,11.02,7.56,90,45,17,3,1,8,161,29000,13.4,3.7,NA
14-Jun-11,N. Fork Sprague R @ Ivory Pine,SR0140,NA,165,3815,6,14,2011,1400,479.83,4.7,10.73,48,10.39,7.5,93.7,55,23,NA,1,10,200,25100,12.6,3.9,NA
15-Jun-11,Sprague R @ Godowa Rd,SR0060,NA,166,3816,6,15,2011,1230,909.4,4.7,15,66,9.48,7.59,94.1,71,33,3,1,10,238,28400,7.5,3.9,NA
15-Jun-11,Sycan R @ Drews Rd,SR0070,NA,166,3816,6,15,2011,1420,380.68,4.42,18.4,68,8.8,7.75,93.7,61,14,3,1,10,474,28400,4.5,1.8,NA
15-Jun-11,SF Sprague @ Ivory Pine,SR0150,NA,166,3816,6,15,2011,930,322.99,3.76,10.65,63,9.81,7.49,88.2,60,22,6,1,9,330,31400,10.2,5.3,NA
16-Jun-11,Sprague R @ Lone Pine,SR0080,NA,167,3817,6,16,2011,844,1290.37,4.71,16.02,75,7.32,7.32,74.2,76,39,NA,1,9,373,28400,8.2,4.9,NA
16-Jun-11,Sprague R @ Power Plant,SR0090,NA,167,3817,6,16,2011,1145,1224.65,3.3,17.44,78,8.08,7.58,84.4,82,39,7,1,4,389,29500,11.1,6.7,NA
28-Jun-11,NF Sprague @ 3411 Rd,SR0040,NA,179,3829,6,28,2011,1215,252.28,2,9.66,42,10.05,7.61,88.3,47,25,8,1,12,160,24600,3.8,1.4,NA
28-Jun-11,SF Sprague @ Picnic Area,SR0050,NA,179,3829,6,28,2011,1024,158.26,1.62,10.53,58,9.67,7.6,86.8,51,20,11,1,8,178,30600,8.3,1.4,NA
28-Jun-11,N. Fork Sprague R @ Ivory Pine,SR0140,NA,179,3829,6,28,2011,1405,325.75,3.55,11.94,51,9.4,7.5,87.1,59,29,8,1,10,150,25700,7.6,1.8,NA
29-Jun-11,Sprague R @ Godowa Rd,SR0060,NA,180,3830,6,29,2011,1142,652.38,3.84,13.94,69,9.38,7.78,91,58,34,3,1,9,200,30000,2.5,2.4,NA
29-Jun-11,Sycan R @ Drews Rd,SR0070,NA,180,3830,6,29,2011,1330,176.78,3.26,17.89,75,8.23,7.66,86.7,55,21,10,1,18,480,31400,1.4,1.2,NA
29-Jun-11,SF Sprague @ Ivory Pine,SR0150,NA,180,3830,6,29,2011,934,199.07,2.64,11.17,71,9.3,7.41,84.6,55,28,8,1,8,296,31600,4.8,2.8,NA
30-Jun-11,Sprague R @ Lone Pine,SR0080,NA,181,3831,6,30,2011,1200,842.71,3.3,17.02,82,8.08,7.49,83.7,74,31,3,1,4,322,30500,4,2.6,NA
30-Jun-11,Sprague R @ Power Plant,SR0090,NA,181,3831,6,30,2011,910,778.33,2.7,17.76,82,8.12,7.72,85.4,82,40,12,1,8,NA,29900,NA,4.4,NA
11-Jul-11,NF Sprague @ 3411 Rd,SR0040,NA,192,3842,7,11,2011,1150,150.55,1.42,11.49,52,9.8,7.74,89.9,50,29,8,1,13,102,27500,2.1,1,NA
11-Jul-11,SF Sprague @ Picnic Area,SR0050,NA,192,3842,7,11,2011,957,70.3,0.98,12.15,71,9.66,7.75,90,49,22,8,1,8,148,34100,5.2,NA,NA
11-Jul-11,N. Fork Sprague R @ Ivory Pine,SR0140,NA,192,3842,7,11,2011,1325,143.48,2.2,15.03,67,9.44,7.5,93.8,63,36,9,1,9,170,29900,6.3,2.4,NA
12-Jul-11,Sprague R @ Godowa Rd,SR0060,NA,193,3843,7,12,2011,1316,323.54,2.44,19,92,10.33,8.48,111.5,69,39,7,1,4,196,32400,3.4,3.3,NA
12-Jul-11,Sycan R @ Drews Rd,SR0070,NA,193,3843,7,12,2011,1139,80.56,2.1,20.7,87,7.82,7.67,87.2,52,24,3,1,24,458,33800,1.2,1.1,NA
12-Jul-11,SF Sprague @ Ivory Pine,SR0150,NA,193,3843,7,12,2011,940,71.63,0.96,15.88,95,8.28,7.49,83.6,66,33,8,1,9,290,35300,5.1,NA,NA
13-Jul-11,Sprague R @ Lone Pine,SR0080,NA,194,3844,7,13,2011,910,348.95,2,19.46,100,7.55,7.99,82.1,64,35,3,1,4,288,33700,3.1,2.7,NA
13-Jul-11,Sprague R @ Power Plant,SR0090,NA,194,3844,7,13,2011,1154,363.83,2.1,20.44,98,8.73,8.42,96.9,66,38,6,1,4,325,31400,2.9,3,NA
26-Jul-11,NF Sprague @ 3411 Rd,SR0040,NA,207,3857,7,26,2011,1118,101.98,1.06,10.58,57,9.9,7.87,89,50,32,3,1,19,80,31000,1.8,0.8,NA
26-Jul-11,SF Sprague @ Picnic Area,SR0050,NA,207,3857,7,26,2011,940,33.87,0.65,15.55,88,9.29,7.24,93.4,44,26,7,1,10,107,38800,2.6,NA,NA
26-Jul-11,N. Fork Sprague R @ Ivory Pine,SR0140,NA,207,3857,7,26,2011,1300,79.89,1.6,15.69,77,9.54,7.71,96,55,34,6,1,8,185,34100,4.2,2.4,NA
26-Jul-11,SF Sprague @ Ivory Pine,SR0150,NA,207,3857,7,26,2011,1410,48.6,0.6,21.77,131,8.86,8.07,101,61,33,3,1,4,288,41000,4.7,2.5,NA
27-Jul-11,Sprague R @ Godowa Rd,SR0060,NA,208,3858,7,27,2011,925,216.53,1.9,17.33,103,7.5,7.62,79.1,68,37,3,1,9,161,37100,5.3,NA,NA
27-Jul-11,Sycan R @ Drews Rd,SR0070,NA,208,3858,7,27,2011,1130,38.41,1.5,20.4,98,9.18,8.24,101.8,45,18,3,1,31,398,32200,1.1,1.1,NA
27-Jul-11,Sprague R @ Lone Pine,SR0080,NA,208,3858,7,27,2011,1313,234.93,1.5,21.92,117,8.84,8.63,101.1,51,25,3,1,4,241,33500,1.8,1.2,NA
27-Jul-11,Sprague R @ Power Plant,SR0090,NA,208,3858,7,27,2011,1530,258.31,1.8,23.97,133,10.4,8.92,123.7,52,27,3,1,4,250,32500,1.3,1.1,NA
23-Aug-11,NF Sprague @ 3411 Rd,SR0040,NA,235,3885,8,23,2011,1045,66.58,0.87,9.87,63,10.56,7.82,93.2,52,40,15,1,28,87,30300,1.8,1.1,NA
23-Aug-11,SF Sprague @ Picnic Area,SR0050,NA,235,3885,8,23,2011,915,18.14,0.4,13.98,104,9.65,7.9,93.6,42,27,16,1,15,116,38000,1.8,1.3,NA
23-Aug-11,N. Fork Sprague R @ Ivory Pine,SR0140,NA,235,3885,8,23,2011,1215,43.56,1.2,18.26,93,9.28,7.57,98.7,70,39,10,1,15,190,33800,5.7,2.2,NA
23-Aug-11,SF Sprague @ Ivory Pine,SR0150,NA,235,3885,8,23,2011,1320,23.22,0.2,22.52,178,10.42,8.22,120.6,116,49,6,1,15,737,40300,17.3,6.2,NA
24-Aug-11,Sprague R @ Godowa Rd,SR0060,NA,236,3886,8,24,2011,920,146.82,1.3,16.64,115,7.99,7.87,82.1,98,43,14,1,9,309,34200,NA,4.5,NA
24-Aug-11,Sycan R @ Drews Rd,SR0070,NA,236,3886,8,24,2011,1046,16.26,0.9,18.21,128,7.7,7.72,81.8,53,27,21,1,117,402,30200,1.9,1.2,NA
24-Aug-11,Sprague R @ Lone Pine,SR0080,NA,236,3886,8,24,2011,1241,141.72,0.99,21.28,133,8.42,8.62,95,35,12,20,1,4,287,25000,1.8,1.2,NA
24-Aug-11,Sprague R @ Power Plant,SR0090,NA,236,3886,8,24,2011,1430,162.87,1.4,23.82,125,10.4,9.13,123.2,40,20,14,1,4,262,22800,1.7,1.3,NA
04-Oct-11,NF Sprague @ 3411 Rd,SR0040,NA,277,3927,10,4,2011,1123,61.31,0.82,7.1,62,10.99,7.58,90.7,62,41,3,1,19,85,30200,1.4,0.7,NA
04-Oct-11,SF Sprague @ Picnic Area,SR0050,NA,277,3927,10,4,2011,919,17.02,0.89,9.01,105,10.42,7.65,90.1,45,25,6,1,4,98,37100,0.9,NA,NA
04-Oct-11,N. Fork Sprague R @ Ivory Pine,SR0140,NA,277,3927,10,4,2011,1252,42.55,1.18,10.35,85,10.48,7.48,93.6,56,31,3,1,4,104,33900,1.9,2.4,NA
04-Oct-11,SF Sprague @ Ivory Pine,SR0150,NA,277,3927,10,4,2011,1409,34.89,0.42,11.77,114,10.75,7.77,99.4,59,21,25,1,4,329,34400,9.8,5.3,NA
05-Oct-11,Sprague R @ Godowa Rd,SR0060,NA,278,3928,10,5,2011,924,168.24,1.33,10.78,107,8.74,7.86,78.9,62,35,3,1,19,182,34400,5.9,3.6,NA
05-Oct-11,Sycan R @ Drews Rd,SR0070,NA,278,3928,10,5,2011,1100,24.29,1.02,9.93,131,9.19,7.45,81.3,66,32,10,1,50,301,30100,3.2,1.8,NA
05-Oct-11,Sprague R @ Lone Pine,SR0080,NA,278,3928,10,5,2011,1250,184.11,1.08,10.41,122,9.49,7.74,84.9,58,33,6,1,9,208,30200,1.7,2,NA
05-Oct-11,Sprague R @ Power Plant,SR0090,NA,278,3928,10,5,2011,1447,226.29,1.56,11.21,117,10.55,8.33,96.2,57,30,3,1,4,196,29100,2.1,2.5,NA
18-Oct-11,NF Sprague @ 3411 Rd,SR0040,NA,291,3941,10,18,2011,1044,56.62,0.8,5.11,61,11.27,7.81,88.5,58,42,6,1,19,98,29700,1.4,0.8,NA
18-Oct-11,SF Sprague @ Picnic Area,SR0050,NA,291,3941,10,18,2011,917,17.12,0.9,6.09,104,10.81,7.94,87.1,46,28,14,1,4,76,36900,0.9,0.8,NA
18-Oct-11,N. Fork Sprague R @ Ivory Pine,SR0140,NA,291,3941,10,18,2011,1234,83.68,1.7,7.47,78,10.95,7.72,91.3,63,35,3,1,12,66,31500,3.2,2.7,NA
18-Oct-11,SF Sprague @ Ivory Pine,SR0150,NA,291,3941,10,18,2011,1423,24.16,0.32,11.53,114,11.03,8.16,101.3,61,21,11,1,8,138,32800,8.2,5.2,NA
19-Oct-11,Sprague R @ Godowa Rd,SR0060,NA,292,3942,10,19,2011,1013,195.6,1.43,10.28,103,9.71,8.05,86.5,60,35,6,1,21,108,33400,3.2,2.6,NA
19-Oct-11,Sycan R @ Drews Rd,SR0070,NA,292,3942,10,19,2011,1150,22.99,1.02,10.16,123,9.67,7.81,86.1,45,24,NA,1,48,225,27800,1.9,1.6,NA
19-Oct-11,Sprague R @ Lone Pine,SR0080,NA,292,3942,10,19,2011,1305,238.5,1.36,10.9,114,9.72,7.98,88.1,64,33,10,1,8,137,30000,2.1,2.4,NA
19-Oct-11,Sprague R @ Power Plant,SR0090,NA,292,3942,10,19,2011,1425,258.15,1.67,12.11,113,10.76,8.5,100.1,57,33,18,1,4,176,28900,2.3,3.1,NA
01-Nov-11,NF Sprague @ 3411 Rd,SR0040,NA,305,3955,11,1,2011,1101,47.76,0.77,2.42,61,12.58,7.74,92,65,46,8,1,12,79,30000,1.3,1,NA
01-Nov-11,SF Sprague @ Picnic Area,SR0050,NA,305,3955,11,1,2011,930,16.95,0.92,2.26,105,12.26,7.83,89.3,57,30,27,1,4,101,38100,1.2,0.6,NA
01-Nov-11,N. Fork Sprague R @ Ivory Pine,SR0140,NA,305,3955,11,1,2011,1220,77.81,1.6,4.21,74,12.24,7.78,93.9,61,37,6,1,4,75,32400,2.7,0.9,NA
01-Nov-11,SF Sprague @ Ivory Pine,SR0150,NA,305,3955,11,1,2011,1346,21.14,0.2,6.24,118,12.18,8.16,98.5,55,22,NA,1,4,156,35800,6.8,NA,NA
02-Nov-11,Sprague R @ Lone Pine,SR0080,NA,306,3956,11,2,2011,850,229.77,1.34,4.59,110,10.01,7.83,77.5,72,33,11,1,4,168,32600,3.2,1.8,NA
02-Nov-11,Sprague R @ Power Plant,SR0090,NA,306,3956,11,2,2011,1034,258.41,1.66,4.67,109,10.9,8.05,84.7,58,31,NA,1,4,95,30900,2.8,1.9,NA
03-Nov-11,Sprague R @ Godowa Rd,SR0060,NA,307,3957,11,3,2011,937,199.63,1.36,6.41,97,9.86,7.76,80,60,38,11,1,22,93,33100,3.8,1.5,NA
03-Nov-11,Sycan R @ Drews Rd,SR0070,NA,307,3957,11,3,2011,1055,22.78,0.98,3.39,121,10.38,7.71,79,52,26,NA,1,64,257,30600,2.9,1.2,NA
